date,ball_1,ball_2,ball_3,ball_4,ball_5,mega_ball,mega_plier
3/23/2012,6.0,17.0,19.0,20.0,21.0,20.0,4.0
3/20/2012,1.0,4.0,6.0,11.0,14.0,30.0,4.0
3/16/2012,28.0,29.0,43.0,51.0,53.0,7.0,3.0
3/13/2012,2.0,8.0,30.0,36.0,48.0,31.0,3.0
3/9/2012,9.0,10.0,27.0,36.0,42.0,11.0,4.0
3/6/2012,20.0,24.0,31.0,33.0,36.0,44.0,4.0
3/2/2012,16.0,29.0,48.0,52.0,54.0,5.0,2.0
2/28/2012,6.0,15.0,29.0,39.0,51.0,36.0,3.0
2/24/2012,1.0,16.0,18.0,25.0,27.0,3.0,4.0
2/21/2012,9.0,30.0,39.0,42.0,47.0,37.0,3.0
2/17/2012,16.0,25.0,28.0,32.0,40.0,3.0,3.0
2/14/2012,3.0,5.0,10.0,26.0,27.0,27.0,2.0
2/10/2012,3.0,4.0,18.0,29.0,50.0,20.0,4.0
2/7/2012,17.0,23.0,30.0,37.0,45.0,4.0,4.0
2/3/2012,7.0,19.0,21.0,49.0,53.0,35.0,4.0
1/31/2012,9.0,17.0,18.0,28.0,43.0,9.0,3.0
1/27/2012,3.0,5.0,30.0,36.0,48.0,23.0,4.0
1/24/2012,10.0,22.0,24.0,36.0,49.0,33.0,4.0
1/20/2012,1.0,9.0,28.0,38.0,47.0,8.0,2.0
1/17/2012,3.0,15.0,31.0,36.0,53.0,27.0,2.0
1/13/2012,10.0,27.0,28.0,37.0,51.0,19.0,3.0
1/10/2012,4.0,10.0,16.0,38.0,48.0,34.0,3.0
1/6/2012,9.0,17.0,28.0,34.0,48.0,46.0,2.0
1/3/2012,2.0,3.0,15.0,22.0,36.0,23.0,2.0
12/30/2011,4.0,24.0,45.0,46.0,52.0,1.0,4.0
12/27/2011,23.0,32.0,33.0,39.0,43.0,8.0,3.0
12/23/2011,3.0,5.0,8.0,18.0,29.0,14.0,4.0
12/20/2011,20.0,24.0,27.0,45.0,51.0,31.0,4.0
12/16/2011,2.0,4.0,26.0,36.0,39.0,27.0,3.0
12/13/2011,5.0,6.0,22.0,26.0,41.0,6.0,4.0
12/9/2011,4.0,12.0,29.0,49.0,51.0,44.0,4.0
12/6/2011,7.0,21.0,29.0,35.0,49.0,39.0,4.0
12/2/2011,24.0,30.0,48.0,51.0,56.0,45.0,4.0
11/29/2011,17.0,29.0,43.0,48.0,52.0,36.0,4.0
11/25/2011,22.0,28.0,42.0,49.0,54.0,43.0,3.0
11/22/2011,4.0,16.0,23.0,33.0,48.0,38.0,2.0
11/18/2011,4.0,13.0,33.0,39.0,55.0,3.0,4.0
11/15/2011,3.0,6.0,24.0,30.0,33.0,21.0,4.0
11/11/2011,2.0,16.0,22.0,29.0,50.0,27.0,4.0
11/8/2011,5.0,31.0,45.0,47.0,54.0,4.0,4.0
11/4/2011,26.0,30.0,32.0,33.0,44.0,1.0,4.0
11/1/2011,27.0,31.0,39.0,40.0,46.0,36.0,3.0
10/28/2011,13.0,31.0,49.0,52.0,56.0,41.0,4.0
10/25/2011,13.0,33.0,40.0,44.0,46.0,8.0,4.0
10/21/2011,6.0,21.0,35.0,37.0,38.0,17.0,3.0
10/18/2011,24.0,25.0,45.0,47.0,53.0,42.0,2.0
10/14/2011,13.0,35.0,42.0,45.0,54.0,26.0,4.0
10/11/2011,25.0,34.0,38.0,44.0,56.0,27.0,4.0
10/7/2011,5.0,15.0,19.0,23.0,38.0,19.0,4.0
10/4/2011,3.0,26.0,40.0,45.0,52.0,11.0,3.0
9/30/2011,3.0,19.0,21.0,44.0,45.0,29.0,4.0
9/27/2011,2.0,20.0,28.0,36.0,45.0,37.0,4.0
9/23/2011,21.0,27.0,32.0,40.0,52.0,36.0,4.0
9/20/2011,6.0,29.0,38.0,50.0,51.0,39.0,4.0
9/16/2011,6.0,23.0,41.0,45.0,56.0,24.0,4.0
9/13/2011,22.0,31.0,43.0,48.0,56.0,45.0,4.0
9/9/2011,7.0,12.0,19.0,23.0,31.0,45.0,4.0
9/6/2011,1.0,36.0,38.0,42.0,49.0,19.0,4.0
9/2/2011,25.0,44.0,48.0,49.0,55.0,20.0,3.0
8/30/2011,2.0,22.0,25.0,28.0,50.0,18.0,4.0
8/26/2011,2.0,3.0,27.0,30.0,47.0,36.0,3.0
8/23/2011,11.0,21.0,44.0,48.0,49.0,23.0,3.0
8/19/2011,5.0,15.0,53.0,54.0,56.0,22.0,2.0
8/16/2011,4.0,38.0,41.0,42.0,43.0,44.0,4.0
8/12/2011,9.0,43.0,51.0,54.0,55.0,13.0,4.0
8/9/2011,11.0,19.0,39.0,45.0,54.0,15.0,4.0
8/5/2011,6.0,24.0,28.0,33.0,42.0,19.0,3.0
8/2/2011,14.0,17.0,19.0,20.0,32.0,28.0,4.0
7/29/2011,8.0,10.0,22.0,47.0,48.0,35.0,4.0
7/26/2011,20.0,25.0,35.0,52.0,55.0,10.0,3.0
7/22/2011,23.0,31.0,32.0,39.0,56.0,38.0,4.0
7/19/2011,2.0,9.0,10.0,16.0,35.0,40.0,4.0
7/15/2011,16.0,29.0,30.0,46.0,56.0,6.0,3.0
7/12/2011,3.0,9.0,11.0,44.0,49.0,9.0,4.0
7/8/2011,1.0,2.0,22.0,37.0,50.0,45.0,3.0
7/5/2011,1.0,10.0,13.0,18.0,46.0,19.0,2.0
7/1/2011,12.0,17.0,30.0,35.0,47.0,26.0,4.0
6/28/2011,12.0,17.0,27.0,47.0,48.0,33.0,4.0
6/24/2011,10.0,14.0,40.0,49.0,51.0,4.0,3.0
6/21/2011,11.0,24.0,25.0,31.0,46.0,17.0,3.0
6/17/2011,12.0,29.0,46.0,47.0,51.0,24.0,4.0
6/14/2011,9.0,10.0,20.0,51.0,53.0,24.0,4.0
6/10/2011,18.0,21.0,27.0,37.0,38.0,7.0,3.0
6/7/2011,29.0,32.0,35.0,47.0,52.0,13.0,4.0
6/3/2011,20.0,23.0,41.0,49.0,53.0,31.0,3.0
5/31/2011,28.0,30.0,31.0,37.0,55.0,13.0,3.0
5/27/2011,5.0,7.0,14.0,28.0,56.0,10.0,4.0
5/24/2011,9.0,12.0,21.0,42.0,43.0,42.0,3.0
5/20/2011,10.0,17.0,19.0,45.0,48.0,30.0,4.0
5/17/2011,1.0,2.0,17.0,25.0,48.0,45.0,4.0
5/13/2011,3.0,33.0,39.0,47.0,53.0,9.0,4.0
5/10/2011,11.0,16.0,34.0,40.0,51.0,34.0,4.0
5/6/2011,6.0,18.0,26.0,37.0,41.0,9.0,3.0
5/3/2011,1.0,16.0,29.0,36.0,50.0,16.0,2.0
4/29/2011,9.0,10.0,11.0,33.0,51.0,29.0,4.0
4/26/2011,19.0,29.0,32.0,38.0,55.0,15.0,3.0
4/22/2011,3.0,18.0,46.0,51.0,53.0,17.0,3.0
4/19/2011,20.0,24.0,32.0,45.0,51.0,43.0,4.0
4/15/2011,22.0,23.0,33.0,39.0,48.0,29.0,3.0
4/12/2011,10.0,23.0,39.0,41.0,45.0,15.0,2.0
4/8/2011,6.0,40.0,45.0,50.0,56.0,11.0,3.0
4/5/2011,1.0,19.0,20.0,31.0,36.0,9.0,2.0
4/1/2011,13.0,14.0,35.0,36.0,53.0,19.0,3.0
3/29/2011,6.0,15.0,23.0,34.0,38.0,43.0,4.0
3/25/2011,22.0,24.0,31.0,52.0,54.0,4.0,4.0
3/22/2011,1.0,14.0,35.0,50.0,53.0,43.0,4.0
3/18/2011,14.0,33.0,34.0,54.0,56.0,37.0,4.0
3/15/2011,10.0,11.0,12.0,28.0,43.0,45.0,4.0
3/11/2011,14.0,19.0,21.0,42.0,45.0,6.0,2.0
3/8/2011,3.0,17.0,19.0,41.0,55.0,24.0,4.0
3/4/2011,8.0,10.0,15.0,23.0,41.0,7.0,4.0
3/1/2011,1.0,12.0,19.0,20.0,47.0,25.0,3.0
2/25/2011,4.0,5.0,17.0,19.0,50.0,7.0,4.0
2/22/2011,15.0,22.0,23.0,48.0,55.0,31.0,4.0
2/18/2011,5.0,6.0,7.0,30.0,45.0,42.0,3.0
2/15/2011,17.0,18.0,24.0,35.0,39.0,18.0,4.0
2/11/2011,8.0,9.0,17.0,32.0,34.0,13.0,2.0
2/8/2011,25.0,35.0,36.0,47.0,48.0,18.0,2.0
2/4/2011,6.0,20.0,29.0,48.0,55.0,6.0,4.0
2/1/2011,16.0,22.0,23.0,26.0,35.0,31.0,4.0
1/28/2011,14.0,33.0,48.0,49.0,50.0,18.0,4.0
1/25/2011,5.0,8.0,31.0,46.0,50.0,4.0,4.0
1/21/2011,5.0,9.0,21.0,35.0,38.0,20.0,4.0
1/18/2011,4.0,27.0,29.0,38.0,45.0,5.0,4.0
1/14/2011,2.0,15.0,17.0,33.0,35.0,8.0,2.0
1/11/2011,1.0,4.0,11.0,16.0,45.0,37.0,4.0
1/7/2011,4.0,22.0,42.0,46.0,53.0,20.0,2.0
1/4/2011,4.0,8.0,15.0,25.0,47.0,42.0,4.0
